,make_year,mileage_kmpl,engine_cc,fuel_type,owner_count,price_usd,brand,transmission,color,service_history,accidents_reported,insurance_valid
7854,2001,14.52,1000,Petrol,2,5591.14,Kia,Automatic,White,None,0,No
7855,2015,13.72,5000,Electric,4,12611.46,Nissan,Manual,Silver,None,1,No
7856,2006,18.44,1200,Diesel,1,6520.16,Hyundai,Automatic,White,None,0,Yes
7857,2016,10.1,2500,Diesel,1,7218.65,Honda,Automatic,Silver,Partial,0,No
7858,2012,13.55,1000,Electric,5,4689.41,Tesla,Automatic,Black,Full,1,No
7859,1997,15.71,800,Petrol,4,2222.29,Hyundai,Automatic,Blue,None,1,No
7860,2001,23.28,4000,Petrol,4,7118.91,Honda,Automatic,Blue,Full,1,No
7861,2005,17.34,2000,Petrol,3,4235.62,BMW,Manual,Red,Partial,1,No
7862,2012,23.03,4000,Petrol,5,7893.64,Nissan,Manual,Blue,Full,0,Yes
7863,2006,18.94,1200,Diesel,4,3983.44,Tesla,Manual,Silver,Full,1,Yes
7864,2000,15.63,1200,Petrol,4,4008.61,Tesla,Manual,Blue,Full,0,Yes
7865,1999,15.83,5000,Petrol,1,8688.74,Ford,Manual,White,Partial,0,Yes
7866,2020,12.17,1200,Petrol,4,6741.77,Nissan,Automatic,Gray,Full,0,Yes
7867,1995,30.02,1000,Electric,4,6213.85,Tesla,Manual,Blue,Full,0,Yes
7868,2006,23.55,2000,Petrol,2,6061.99,Nissan,Automatic,White,Full,0,Yes
7869,2021,21.02,1200,Petrol,1,9586.34,Volkswagen,Manual,Red,Full,0,Yes
7870,2020,11.48,1800,Petrol,1,8942.03,Honda,Automatic,Red,None,0,No
7871,2005,15.74,1800,Petrol,2,6552.4,Kia,Manual,Black,None,1,Yes
7872,1998,13.12,5000,Diesel,1,9906.5,Ford,Manual,Black,Partial,0,Yes
7873,2021,18.64,1200,Diesel,3,6014.09,Hyundai,Automatic,Black,Full,1,Yes
7874,2012,13.36,1200,Petrol,3,6345.67,BMW,Automatic,White,Partial,0,Yes
7875,1998,14.65,800,Diesel,5,1586.58,Tesla,Manual,Black,Partial,0,Yes
7876,2011,13.49,2000,Petrol,1,7304.65,Chevrolet,Manual,Red,Partial,1,Yes
7877,1996,16.8,1200,Diesel,1,4508.98,Chevrolet,Manual,Blue,None,0,No
7878,2023,18.36,800,Diesel,3,7744.14,Toyota,Manual,White,None,1,Yes
7879,2018,16.93,5000,Diesel,5,9503.97,Kia,Automatic,Black,Full,1,Yes
7880,2016,25.66,4000,Petrol,5,10337.36,Honda,Automatic,Black,Partial,0,No
7881,1996,22.06,800,Petrol,3,2692.83,Tesla,Manual,Red,Full,1,No
7882,2006,14.08,1800,Petrol,3,6674.33,Kia,Manual,Blue,None,0,Yes
7883,2000,19.63,1800,Petrol,2,7190.08,Volkswagen,Manual,Silver,Partial,0,Yes
7884,2004,14.5,1000,Petrol,5,3032.57,Nissan,Automatic,Blue,Partial,1,Yes
7885,2019,16.02,800,Petrol,5,3559.54,Toyota,Automatic,Black,Partial,2,Yes
7886,2017,20.4,2000,Petrol,2,7806.97,Tesla,Automatic,Black,Full,0,Yes
7887,2019,21.33,2500,Petrol,3,6533.59,Honda,Manual,Blue,Full,0,Yes
7888,2015,15.06,4000,Electric,2,14473.09,Chevrolet,Manual,Blue,Full,0,Yes
7889,2017,12.48,3000,Diesel,2,8375.75,Ford,Automatic,Red,Full,1,No
7890,2021,18.44,5000,Petrol,4,13474.08,Chevrolet,Manual,Silver,Full,1,Yes
7891,2010,20.17,1200,Diesel,5,4061.11,Toyota,Manual,White,None,1,Yes
7892,2008,14.81,4000,Electric,3,11679.64,Nissan,Manual,White,Full,0,Yes
7893,2001,22.08,800,Petrol,4,3022.46,Volkswagen,Manual,Silver,None,1,No
7894,2022,21.2,2000,Petrol,4,6647.34,Kia,Automatic,Red,Full,2,Yes
7895,2022,14.74,5000,Petrol,4,10340.1,Chevrolet,Manual,Blue,Full,0,Yes
7896,2013,23.65,1000,Diesel,3,8162.31,Volkswagen,Automatic,Black,None,0,Yes
7897,2017,23.8,5000,Petrol,2,12545.91,Nissan,Manual,Silver,None,0,No
7898,2011,28.34,4000,Diesel,3,11698.5,Toyota,Manual,Red,Full,0,No
7899,2003,26.56,4000,Diesel,5,11168.5,Tesla,Automatic,Gray,Full,1,Yes
7900,2020,13.49,3000,Diesel,5,7604.0,Chevrolet,Automatic,Silver,Full,1,Yes
7901,2007,22.62,2500,Petrol,2,8375.58,Honda,Manual,Black,Partial,1,No
7902,2016,22.4,2000,Petrol,3,8276.67,Toyota,Automatic,White,Full,1,Yes
7903,1999,16.26,1000,Petrol,2,4035.08,Nissan,Automatic,Blue,Full,2,Yes
7904,2017,20.27,1500,Petrol,2,8122.1,Toyota,Automatic,Red,None,1,Yes
7905,1999,8.61,5000,Diesel,3,7083.63,BMW,Manual,White,None,0,Yes
7906,2004,8.47,2500,Diesel,5,2820.76,Hyundai,Manual,Black,None,0,Yes
7907,2015,9.43,2000,Diesel,3,6246.8,Chevrolet,Automatic,Silver,Partial,0,Yes
7908,2021,19.95,4000,Petrol,5,11843.65,Tesla,Automatic,Red,Full,0,No
7909,2004,20.18,1800,Petrol,1,7541.59,Honda,Manual,Gray,Partial,1,Yes
7910,2021,16.63,2000,Diesel,1,7629.7,Volkswagen,Manual,Red,None,0,No
7911,2001,26.61,5000,Electric,1,15318.11,Chevrolet,Automatic,White,Full,0,Yes
7912,2020,22.94,2000,Petrol,4,8404.78,Kia,Manual,White,None,0,Yes
7913,2009,10.01,3000,Diesel,5,6089.29,Tesla,Manual,Black,Full,0,Yes
7914,2001,17.14,3000,Petrol,5,5729.1,Honda,Automatic,Gray,Full,3,Yes
7915,2023,13.3,2000,Petrol,3,8254.24,Toyota,Automatic,White,Full,2,No
7916,2021,20.07,3000,Diesel,5,8928.29,Hyundai,Manual,Red,None,0,No
7917,2009,17.85,2500,Diesel,3,6544.11,Volkswagen,Automatic,Gray,Full,0,Yes
7918,1997,13.59,800,Petrol,4,1556.75,Chevrolet,Manual,Blue,Full,0,Yes
7919,2013,26.47,1800,Diesel,3,5877.91,Chevrolet,Manual,Black,Partial,0,Yes
7920,2004,18.29,5000,Diesel,1,11717.03,Volkswagen,Automatic,Black,None,0,Yes
7921,2022,15.92,5000,Diesel,3,13108.63,Hyundai,Manual,Blue,Full,0,Yes
7922,2023,16.73,5000,Diesel,3,14515.59,Hyundai,Manual,Black,Partial,2,Yes
7923,2009,26.09,1800,Petrol,3,7693.46,Chevrolet,Manual,Gray,None,1,Yes
7924,1997,22.56,5000,Petrol,5,8465.42,Kia,Manual,Black,None,0,Yes
7925,2000,17.19,4000,Diesel,2,8949.31,Nissan,Manual,White,None,2,Yes
7926,2006,13.04,2500,Diesel,2,6296.28,Kia,Automatic,Black,None,0,Yes
7927,2009,13.82,2500,Petrol,2,6487.17,Tesla,Manual,Red,Full,0,No
7928,2000,15.59,5000,Petrol,5,5880.29,BMW,Manual,White,Full,1,No
7929,2007,20.54,1000,Diesel,1,6302.44,Honda,Automatic,Silver,None,2,Yes
7930,2023,21.78,3000,Diesel,2,11462.67,Ford,Manual,Red,Partial,0,Yes
7931,2013,14.37,1200,Diesel,2,7169.67,Nissan,Automatic,Silver,Full,0,Yes
7932,1997,22.0,4000,Diesel,4,9035.31,BMW,Manual,Gray,Partial,0,No
7933,2002,13.46,2000,Petrol,4,4661.96,Hyundai,Automatic,White,Full,1,Yes
7934,2002,14.94,4000,Petrol,1,7747.04,Honda,Manual,Red,Partial,0,No
7935,2017,10.75,4000,Petrol,3,8538.58,Tesla,Automatic,White,Full,1,Yes
7936,2020,10.6,2500,Diesel,3,8144.06,Hyundai,Automatic,Gray,Partial,1,Yes
7937,2014,13.4,5000,Diesel,4,11505.72,Chevrolet,Manual,Silver,None,1,No
7938,2009,17.87,3000,Petrol,4,8353.09,Volkswagen,Automatic,Blue,Partial,0,Yes
7939,1998,13.03,1000,Petrol,1,3229.45,Chevrolet,Automatic,Gray,Partial,0,Yes
7940,2013,25.49,1800,Petrol,1,6508.48,BMW,Automatic,Gray,Full,0,Yes
7941,2015,13.34,1200,Diesel,5,3344.22,Ford,Automatic,Gray,Full,0,Yes
7942,1997,18.92,800,Petrol,3,1000.0,Tesla,Manual,Black,Partial,1,Yes
7943,2007,24.6,2000,Petrol,5,6237.5,Volkswagen,Manual,Gray,Partial,0,Yes
7944,2002,18.46,4000,Diesel,2,8652.5,Hyundai,Automatic,Blue,Full,1,Yes
7945,2017,16.18,1000,Petrol,1,6592.94,Kia,Manual,Gray,None,0,Yes
7946,2010,18.74,4000,Petrol,3,10125.79,Nissan,Automatic,Blue,Partial,0,Yes
7947,2007,15.19,3000,Electric,3,9913.16,Nissan,Manual,White,Partial,0,Yes
7948,1997,13.0,4000,Diesel,5,7933.16,Kia,Automatic,White,Full,0,Yes
7949,2010,21.06,1800,Petrol,4,5937.09,Ford,Automatic,Black,None,0,Yes
7950,2003,15.08,1000,Diesel,4,1430.48,BMW,Automatic,Blue,None,0,Yes
7951,2022,22.68,5000,Diesel,1,11875.14,Volkswagen,Automatic,Gray,Partial,0,No
7952,2008,21.98,5000,Electric,4,14271.58,Kia,Manual,Red,Full,0,Yes
7953,2007,18.83,2000,Diesel,2,7343.99,Hyundai,Manual,White,Full,0,Yes
7954,2015,22.85,2500,Diesel,3,9258.0,Volkswagen,Manual,Gray,Full,0,Yes
7955,2019,15.28,1200,Diesel,4,4572.24,Tesla,Automatic,Blue,Full,1,Yes
7956,2001,21.92,2000,Petrol,1,5795.17,Volkswagen,Automatic,Silver,Full,0,Yes
7957,2009,21.89,2000,Diesel,2,9052.46,Volkswagen,Automatic,Gray,Full,1,Yes
7958,2001,16.49,3000,Petrol,5,5344.62,BMW,Automatic,White,Full,0,No
7959,2000,15.85,800,Electric,5,4382.73,Tesla,Automatic,Black,None,1,Yes
7960,1996,19.65,1500,Electric,2,8792.27,Nissan,Automatic,Blue,Partial,1,Yes
7961,2003,27.84,800,Petrol,1,4861.59,Volkswagen,Manual,White,Full,1,Yes
7962,2016,16.84,3000,Petrol,5,7404.88,Hyundai,Manual,Black,Partial,0,No
7963,2018,15.75,1000,Petrol,3,7227.12,BMW,Automatic,Black,Full,0,Yes
7964,2011,23.89,3000,Petrol,3,10242.45,Nissan,Automatic,Silver,None,2,Yes
7965,1999,18.34,1200,Petrol,1,6103.03,Toyota,Automatic,Black,Partial,0,No
7966,2006,22.33,3000,Diesel,1,9718.84,Ford,Automatic,White,Partial,0,No
7967,1995,25.37,2000,Diesel,3,7211.4,Nissan,Manual,White,Full,0,Yes
7968,2004,8.46,800,Diesel,1,4657.62,Honda,Automatic,Gray,Full,0,Yes
7969,2005,17.81,2500,Petrol,2,7368.44,Chevrolet,Automatic,Red,Partial,1,Yes
7970,2010,16.85,2500,Diesel,1,8183.87,BMW,Manual,Blue,Partial,0,Yes
7971,2008,13.19,2000,Electric,3,8379.28,Volkswagen,Manual,Blue,Full,1,Yes
7972,2002,8.41,800,Petrol,4,1000.0,Volkswagen,Manual,Silver,Full,0,Yes
7973,2018,10.04,1800,Petrol,1,5290.9,Honda,Manual,Blue,Full,1,Yes
7974,2011,18.52,800,Petrol,5,4926.05,Ford,Automatic,Black,Full,1,Yes
7975,2019,15.33,800,Petrol,2,6189.47,Tesla,Automatic,White,Full,0,No
7976,2012,13.99,2000,Diesel,2,6021.6,Nissan,Manual,Black,Full,0,Yes
7977,2006,18.47,3000,Petrol,2,10048.07,Ford,Manual,Blue,None,0,Yes
7978,2019,14.54,800,Diesel,5,5891.04,BMW,Manual,Gray,Partial,0,Yes
7979,2011,24.45,1000,Diesel,5,4827.09,Ford,Automatic,Gray,None,0,Yes
7980,2022,14.9,1800,Petrol,2,8756.87,Honda,Automatic,Red,Full,0,Yes
7981,2020,25.53,3000,Petrol,2,10936.2,Toyota,Manual,Blue,None,0,Yes
7982,2008,17.85,1500,Diesel,2,5627.97,Ford,Manual,Silver,None,2,No
7983,2010,14.74,1800,Diesel,1,8118.11,Volkswagen,Automatic,White,Full,2,Yes
7984,2008,14.38,5000,Petrol,5,9594.93,Tesla,Manual,Black,Partial,0,Yes
7985,2003,25.57,1800,Electric,3,7869.06,Volkswagen,Manual,Blue,Partial,0,Yes
7986,1998,21.48,1200,Diesel,1,5340.56,Nissan,Manual,White,Full,1,Yes
7987,2019,14.2,2000,Petrol,3,8088.82,Hyundai,Automatic,Gray,Full,0,No
7988,2017,18.6,1800,Diesel,1,10078.53,Hyundai,Manual,Black,Full,2,Yes
7989,2005,6.21,1000,Petrol,1,4185.26,Tesla,Manual,Blue,None,0,Yes
7990,2000,11.34,5000,Petrol,3,8819.34,Hyundai,Automatic,Blue,Partial,1,Yes
7991,2009,14.25,1500,Diesel,2,6223.93,BMW,Manual,Gray,Full,0,Yes
7992,1999,14.13,1500,Petrol,3,2642.29,Volkswagen,Automatic,Blue,Partial,0,Yes
7993,2005,24.07,2500,Petrol,4,9511.2,Toyota,Manual,Silver,Full,2,Yes
7994,2019,8.43,2500,Petrol,5,8476.2,Kia,Automatic,Silver,Full,0,Yes
7995,2012,10.86,4000,Petrol,4,9471.6,Chevrolet,Manual,Black,Partial,0,Yes
7996,2007,20.26,5000,Petrol,1,12198.3,Kia,Automatic,Black,None,0,Yes
7997,2005,19.15,1000,Diesel,3,3070.76,Nissan,Manual,White,Full,0,Yes
7998,2008,16.25,2000,Petrol,2,6578.63,Tesla,Automatic,Red,Full,0,No
7999,2022,28.26,1000,Petrol,2,9090.25,Tesla,Automatic,White,Full,0,No
8000,2012,21.09,4000,Petrol,4,8704.94,Hyundai,Automatic,Gray,Full,2,Yes
8001,2021,24.11,1000,Petrol,4,6398.21,BMW,Manual,Red,Full,1,Yes
8002,2022,17.75,2000,Petrol,1,8844.53,Chevrolet,Automatic,Blue,Full,1,Yes
8003,2019,15.28,3000,Diesel,5,7458.66,Volkswagen,Automatic,Blue,Partial,1,Yes
8004,2022,15.34,2000,Diesel,1,10726.4,Honda,Manual,White,Full,0,Yes
8005,2013,22.64,1200,Electric,2,9701.48,Chevrolet,Manual,Silver,None,1,Yes
8006,2018,21.86,1800,Petrol,3,9274.12,Kia,Automatic,Silver,Full,1,Yes
8007,2021,16.91,1500,Diesel,4,6342.16,Ford,Manual,Black,Full,2,Yes
8008,2009,20.36,800,Diesel,2,5047.5,Honda,Manual,Black,None,0,Yes
8009,2003,22.81,1800,Diesel,1,6833.98,Toyota,Manual,White,Full,0,Yes
8010,2002,15.18,5000,Petrol,5,8727.97,Honda,Automatic,Silver,Partial,1,Yes
8011,2014,16.28,1800,Petrol,3,5602.44,Hyundai,Manual,Blue,Full,1,Yes
8012,2022,20.23,2500,Diesel,5,8733.3,Toyota,Manual,Gray,Full,1,Yes
8013,1995,9.06,2500,Diesel,1,3875.25,Tesla,Manual,Blue,None,0,Yes
8014,1998,20.33,1000,Diesel,1,6390.17,BMW,Automatic,Silver,Full,0,Yes
8015,2008,12.37,1500,Petrol,2,4802.17,Ford,Manual,White,Partial,1,No
8016,2019,22.71,800,Petrol,3,7539.99,Nissan,Manual,Black,None,0,Yes
8017,1996,28.74,1800,Electric,1,8887.75,Honda,Automatic,White,Partial,1,Yes
8018,2010,14.51,1800,Petrol,2,7607.02,Toyota,Manual,Silver,Partial,0,No
8019,1997,11.25,1500,Diesel,1,3576.26,Tesla,Automatic,White,Partial,0,Yes
8020,2020,17.1,5000,Petrol,2,12898.23,Volkswagen,Manual,Silver,Full,0,Yes
8021,2002,16.67,2500,Diesel,5,4708.87,Ford,Manual,White,Partial,0,No
8022,2000,21.3,2000,Petrol,2,5660.95,Ford,Automatic,Red,Full,1,Yes
8023,2010,19.17,5000,Petrol,5,8732.37,Volkswagen,Automatic,Blue,Full,1,No
8024,2018,16.52,1200,Petrol,4,5155.42,Chevrolet,Automatic,Red,None,0,Yes
8025,2010,18.45,1000,Diesel,1,6465.29,Volkswagen,Automatic,Silver,Full,1,Yes
8026,2001,12.39,1500,Petrol,4,3833.81,Honda,Automatic,Blue,Full,1,Yes
8027,2007,22.15,4000,Diesel,3,8470.1,Chevrolet,Manual,Red,Full,0,No
8028,2007,26.09,5000,Petrol,4,10426.68,Tesla,Automatic,Gray,None,0,Yes
8029,1999,12.01,1800,Electric,2,7312.36,BMW,Manual,White,Full,0,Yes
8030,2019,10.1,800,Petrol,2,5743.84,Nissan,Automatic,White,Partial,0,Yes
8031,2014,15.99,1200,Petrol,3,6102.1,BMW,Manual,Blue,Partial,0,Yes
8032,2016,11.89,4000,Electric,3,13769.23,Honda,Manual,Silver,Full,0,Yes
8033,2012,11.62,2500,Diesel,1,8180.6,Honda,Automatic,Gray,Partial,1,Yes
8034,2009,10.99,1200,Diesel,2,3864.03,BMW,Automatic,Red,None,1,No
8035,2012,17.03,800,Petrol,3,5638.66,BMW,Manual,Silver,Partial,1,No
8036,1996,15.94,1500,Electric,4,6944.8,Hyundai,Manual,White,Full,0,Yes
8037,2004,19.87,4000,Diesel,2,7803.52,Nissan,Automatic,Black,Partial,0,Yes
8038,2017,15.18,2500,Diesel,3,8492.0,Nissan,Manual,Black,Full,0,No
8039,2007,11.92,1800,Electric,1,10396.17,Nissan,Manual,Silver,None,0,No
8040,2012,17.92,2000,Diesel,5,5201.68,Volkswagen,Manual,White,Full,0,Yes
8041,2009,12.71,800,Petrol,2,5172.22,Volkswagen,Manual,White,Full,0,Yes
8042,2006,20.56,2500,Petrol,2,6817.17,Chevrolet,Automatic,Black,Full,1,Yes
8043,2009,9.67,1800,Diesel,2,5313.46,Kia,Manual,Black,Full,1,Yes
8044,2007,7.18,2500,Diesel,2,5180.19,Nissan,Automatic,Gray,Full,0,Yes
8045,2012,9.95,1800,Diesel,5,5216.98,Hyundai,Manual,Red,Partial,0,Yes
8046,2009,15.91,1800,Petrol,5,5624.31,BMW,Automatic,Red,Partial,1,Yes
8047,2019,16.56,1200,Diesel,1,7957.28,Honda,Manual,Black,None,1,Yes
8048,2017,18.68,1800,Diesel,2,8486.54,BMW,Manual,Silver,Full,0,No
8049,2005,15.18,3000,Petrol,3,7695.46,Chevrolet,Manual,Gray,Full,1,Yes
8050,2013,13.77,3000,Petrol,4,8862.45,Toyota,Manual,Blue,None,0,No
8051,1997,25.17,1000,Electric,2,6894.96,Ford,Manual,White,Full,0,No
8052,2001,23.84,800,Petrol,5,1000.0,BMW,Manual,White,Partial,0,Yes
8053,2015,22.93,1000,Petrol,1,6992.8,Chevrolet,Manual,White,Full,1,Yes
8054,2020,19.54,2500,Petrol,2,9094.72,Ford,Automatic,Red,None,0,Yes
8055,2008,19.94,1200,Petrol,1,7114.42,BMW,Manual,Black,Full,0,Yes
8056,2008,13.97,3000,Petrol,3,5024.02,Toyota,Manual,Gray,None,1,No
8057,2016,18.72,1500,Diesel,3,7066.38,Toyota,Automatic,Gray,None,0,Yes
8058,2007,13.3,5000,Petrol,3,11389.5,Nissan,Automatic,Red,None,1,Yes
8059,2006,12.73,5000,Diesel,3,9841.53,Ford,Manual,Black,Partial,0,Yes
8060,2018,9.91,3000,Petrol,4,8358.96,Chevrolet,Manual,Silver,None,1,Yes
8061,2003,20.03,1000,Electric,1,7545.19,Kia,Manual,Red,Partial,0,Yes
8062,1995,18.82,1800,Petrol,2,5328.45,Hyundai,Manual,Black,Partial,0,No
8063,2013,16.49,2000,Diesel,4,6238.66,Tesla,Automatic,Silver,Full,0,Yes
8064,2005,15.83,800,Petrol,2,3682.93,Tesla,Automatic,Red,Full,0,No
8065,2017,8.85,800,Petrol,5,3770.01,BMW,Automatic,White,Partial,0,Yes
8066,2016,19.28,4000,Petrol,4,10953.44,Nissan,Automatic,Silver,Full,0,Yes
8067,2017,16.42,1800,Diesel,4,6510.87,Kia,Manual,Red,None,1,No
8068,2018,22.48,1500,Petrol,5,6381.64,Toyota,Manual,Black,Full,1,Yes
8069,2016,18.73,800,Diesel,4,5200.47,Nissan,Automatic,White,Partial,1,Yes
8070,2013,21.53,1200,Petrol,1,7504.27,Nissan,Manual,Black,Full,0,Yes
8071,2012,17.96,1500,Petrol,3,6312.73,Volkswagen,Manual,Blue,Full,1,Yes
8072,2006,18.91,1800,Petrol,2,6464.23,Hyundai,Manual,Blue,Partial,2,Yes
8073,2017,22.66,5000,Diesel,5,10449.21,Tesla,Manual,Red,Full,1,Yes
8074,2022,17.04,1800,Petrol,3,7798.09,Nissan,Manual,Silver,Full,1,Yes
8075,2022,20.36,5000,Petrol,4,13906.06,Nissan,Manual,Gray,Full,1,Yes
8076,2022,15.78,3000,Diesel,1,11171.51,Toyota,Manual,Silver,Full,0,Yes
8077,2021,17.34,1200,Petrol,4,7637.54,BMW,Manual,Red,None,0,Yes
8078,1995,25.97,2500,Diesel,5,5429.62,Honda,Manual,Red,Partial,0,Yes
8079,2013,21.2,2000,Petrol,4,7112.24,Honda,Manual,Gray,Partial,0,Yes
8080,2022,15.29,5000,Diesel,1,14975.53,Honda,Manual,White,None,0,Yes
8081,2021,20.11,5000,Electric,4,15021.62,Honda,Manual,Black,Partial,0,No
8082,2014,11.6,5000,Petrol,4,9894.07,Tesla,Automatic,Gray,Full,1,Yes
8083,2023,16.89,2000,Petrol,4,9613.11,Kia,Automatic,Black,None,1,Yes
8084,2011,13.23,5000,Diesel,4,11042.77,Volkswagen,Automatic,Blue,Full,0,Yes
8085,1999,20.26,4000,Diesel,1,8899.21,Honda,Automatic,Blue,Full,1,Yes
8086,2020,17.06,2500,Petrol,2,8562.6,Toyota,Automatic,Red,Full,1,Yes
8087,1997,19.42,2500,Diesel,3,4498.6,Tesla,Automatic,Silver,Full,1,Yes
8088,1996,21.87,800,Petrol,5,1806.04,Nissan,Automatic,Silver,Full,0,Yes
8089,1997,15.7,800,Diesel,2,3956.46,Ford,Automatic,White,Full,0,Yes
8090,2002,15.88,4000,Diesel,1,6932.33,Ford,Manual,Blue,Partial,1,Yes
8091,2010,17.81,4000,Diesel,5,9632.28,Tesla,Manual,White,Full,0,Yes
8092,2000,13.7,5000,Electric,5,11751.65,Hyundai,Manual,Black,Full,1,Yes
8093,2007,17.94,1200,Diesel,4,3370.84,Tesla,Automatic,Red,None,2,Yes
8094,2017,18.21,3000,Diesel,3,9193.65,Honda,Manual,Silver,Full,0,Yes
8095,2022,19.14,4000,Electric,3,13991.85,Nissan,Automatic,Blue,None,2,No
8096,2016,20.1,800,Petrol,1,6008.18,Volkswagen,Manual,Blue,Full,1,Yes
8097,2016,9.98,1200,Petrol,2,6089.55,Honda,Manual,Gray,Full,1,Yes
8098,2010,11.57,2000,Petrol,4,5827.96,Volkswagen,Manual,Red,None,0,Yes
8099,2022,12.16,1500,Electric,3,10679.12,Nissan,Automatic,Red,Full,1,No
8100,2010,18.46,3000,Diesel,4,5828.77,Kia,Manual,Gray,None,1,Yes
8101,1997,16.58,4000,Petrol,2,7496.37,Hyundai,Manual,Blue,Full,0,Yes
8102,2022,6.66,2500,Petrol,5,7370.87,Chevrolet,Automatic,Blue,None,0,Yes
8103,2007,27.74,800,Petrol,2,6949.05,Chevrolet,Automatic,Silver,Partial,0,Yes
8104,2008,8.06,1000,Petrol,5,2819.12,BMW,Manual,Silver,None,0,Yes
8105,2002,18.15,800,Electric,2,8160.33,Chevrolet,Manual,Red,Full,0,Yes
8106,2006,20.82,4000,Diesel,4,8993.89,Ford,Automatic,Black,Partial,0,Yes
8107,2017,14.4,1500,Electric,2,10456.24,Ford,Automatic,Black,None,0,No
8108,2017,21.2,5000,Petrol,3,11658.71,Chevrolet,Manual,Red,None,1,Yes
8109,2016,12.96,3000,Diesel,3,9081.46,Toyota,Manual,Red,Full,0,Yes
8110,2015,18.86,1800,Petrol,1,6806.89,Tesla,Automatic,White,Full,0,Yes
8111,2020,7.1,1800,Diesel,3,5427.87,Honda,Automatic,Black,Partial,0,Yes
8112,2002,23.87,1800,Electric,3,7996.35,Toyota,Manual,Blue,Full,0,Yes
8113,2015,18.0,1800,Electric,5,10688.22,Kia,Manual,White,Full,2,Yes
8114,2019,10.03,1200,Diesel,4,4895.87,BMW,Manual,White,Partial,0,Yes
8115,2003,21.14,2000,Petrol,4,5834.76,Chevrolet,Automatic,Gray,Partial,1,Yes
8116,1995,26.16,800,Diesel,5,3050.89,Ford,Manual,Red,Partial,0,Yes
8117,2000,13.37,3000,Petrol,3,6534.24,Honda,Manual,Silver,Full,0,Yes
8118,2017,16.95,1500,Petrol,2,6222.08,BMW,Manual,White,Partial,1,Yes
8119,2013,15.43,2000,Petrol,5,6069.01,BMW,Automatic,Red,Full,0,Yes
8120,2017,14.15,1000,Petrol,4,4178.07,BMW,Manual,White,Partial,1,Yes
8121,2005,13.62,1000,Diesel,1,3141.3,Ford,Manual,Gray,Full,0,Yes
8122,2005,14.77,3000,Petrol,4,8121.1,Chevrolet,Automatic,Silver,Full,1,Yes
8123,2017,15.04,800,Petrol,2,5706.64,Hyundai,Automatic,Red,Partial,0,No
8124,2007,16.22,3000,Petrol,4,6698.67,BMW,Automatic,Silver,Partial,0,Yes
8125,2005,15.85,5000,Diesel,5,10120.66,Hyundai,Manual,Silver,Full,1,Yes
8126,2012,21.81,5000,Diesel,1,13657.81,Chevrolet,Automatic,Blue,Partial,1,Yes
8127,2017,21.36,800,Petrol,4,5141.0,BMW,Automatic,Silver,Partial,0,Yes
8128,2009,10.33,4000,Diesel,5,7849.69,Nissan,Automatic,Silver,Full,0,Yes
8129,1995,15.03,800,Diesel,5,1743.81,Hyundai,Manual,Silver,None,3,Yes
8130,2015,24.25,1500,Petrol,5,5077.44,Kia,Manual,Black,Full,0,Yes
8131,2019,19.47,4000,Diesel,1,11418.5,Kia,Automatic,Blue,None,0,Yes
8132,2001,19.67,800,Diesel,5,2368.38,Chevrolet,Manual,Black,Full,0,Yes
8133,2017,19.19,4000,Petrol,1,11869.9,Nissan,Automatic,Silver,Partial,0,No
8134,2021,16.69,3000,Diesel,2,11453.16,Ford,Automatic,Black,Full,1,Yes
8135,2007,17.79,1800,Diesel,2,5695.96,Tesla,Automatic,Red,Partial,1,No
8136,2006,15.98,2000,Petrol,2,7787.66,Hyundai,Automatic,Gray,Partial,0,Yes
8137,2012,22.28,1800,Diesel,5,6644.58,Toyota,Manual,Gray,None,1,No
8138,2018,16.03,1500,Diesel,1,6262.88,BMW,Manual,Gray,Full,2,Yes
8139,2013,17.44,5000,Petrol,2,12365.26,BMW,Automatic,Black,Partial,1,Yes
8140,2009,21.68,1500,Diesel,3,7651.37,Tesla,Automatic,Red,Full,0,Yes
8141,2002,16.36,5000,Petrol,2,10068.04,Nissan,Manual,White,Full,0,Yes
8142,2013,17.65,3000,Petrol,5,6831.92,Volkswagen,Manual,Blue,None,0,Yes
8143,2004,16.21,3000,Diesel,3,6478.2,Ford,Manual,Gray,Full,0,Yes
8144,2001,17.55,4000,Diesel,4,8248.83,Nissan,Automatic,Black,None,0,Yes
8145,2012,16.38,1200,Petrol,3,4186.29,Toyota,Manual,White,Full,1,Yes
8146,2010,15.32,5000,Diesel,4,12104.17,Tesla,Manual,Silver,Partial,1,Yes
8147,2014,14.46,3000,Diesel,3,9450.15,Volkswagen,Manual,Red,Partial,0,Yes
8148,2021,17.14,1200,Diesel,1,8709.57,BMW,Automatic,Gray,None,1,No
8149,2000,23.09,1000,Petrol,3,3124.75,Hyundai,Manual,Black,Full,1,Yes
8150,2021,21.12,1000,Diesel,2,9167.55,BMW,Manual,White,Full,1,Yes
8151,2003,10.1,4000,Diesel,4,8452.17,BMW,Manual,Gray,Full,0,Yes
8152,2015,15.85,1500,Electric,4,10381.19,Ford,Automatic,White,None,1,Yes
8153,2007,14.81,1800,Electric,2,9383.56,Nissan,Manual,Blue,Full,0,Yes
8154,2019,10.19,1000,Petrol,1,6639.71,BMW,Manual,Silver,Full,0,No
